Title,Handheld,Max Players,Multiplatform,Online,Genres,Licensed?,Publishers,Sequel,Review Score,Sales,Used Price,Console,Rating,Re-release,Year,All_Average,All_Leisure,All_Median,Length.All_Polled,All_Rushed,Comp_Average,Comp_Leisure,Comp_Median,Comp_Polled,Comp_Rushed,MainExtra_Average,MainExtra_Leisure,MainExtra_Median,MainExtra_Polled,MainExtra_Rushed,Main_Average,Main_Leisure,Main_Median,Main_Polled,Main_Rushed
Deep Labyrinth,True,1,True,True,Role-Playing (RPG),True,Unknown,True,57,0.06,10.95,Nintendo DS,T,True,2006,13.57,13.57,13.57,1,13.57,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,13.57,13.57,13.57,1,13.57
Blade Dancer: Lineage of Light,True,1,True,True,Role-Playing (RPG),True,Unknown,True,60,0.06,16.95,Sony PSP,E,True,2006,29.28,29.68,29.5,3,28.87,28.35,28.35,28.35,1,28.35,0.0,0.0,0.0,0,0.0,29.75,29.87,29.75,2,29.62
Every Extend Extra,True,1,True,True,Action,True,Unknown,True,74,0.06,11.95,Sony PSP,E,True,2006,12.0,12.0,12.0,1,12.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,12.0,12.0,12.0,1,12.0
Ultimate Ghosts 'N' Goblins,True,1,True,True,Action,True,Capcom,True,72,0.06,17.95,Sony PSP,E,True,2006,6.15,9.4,5.5,6,3.67,12.95,12.95,12.95,1,12.95,6.98,7.48,6.98,2,6.48,3.33,4.22,3.5,3,2.45
Xiaolin Showdown,True,1,True,True,Action,True,Konami,True,44,0.06,14.95,Sony PSP,M,True,2006,9.45,12.05,6.0,3,6.85,16.38,16.38,16.38,1,16.38,0.0,0.0,0.0,0,0.0,6.0,6.0,6.0,2,6.0
Bionicle Heroes,True,1,True,True,Action,True,Eidos,True,59,0.06,14.95,X360,T,True,2006,15.3,27.05,12.88,11,9.4,17.23,18.88,18.33,5,15.33,24.0,32.0,24.0,2,16.0,8.55,9.57,9.75,4,6.92
Bullet Witch,True,1,True,True,Action,True,Atari,True,55,0.06,16.95,X360,M,True,2006,8.53,11.5,7.5,12,5.5,15.0,15.0,15.0,1,15.0,12.42,12.85,13.0,3,11.97,6.27,8.13,6.28,8,4.63
Death Jr. II: Root of Evil,True,2,True,True,Action,True,Konami,True,68,0.05,14.95,Sony PSP,E,True,2006,9.7,11.53,9.7,2,7.85,0.0,0.0,0.0,0,0.0,13.38,13.38,13.38,1,13.38,6.02,6.02,6.02,1,6.02
Alex Rider: Stormbreaker,True,1,True,True,"Action,Adventure",True,THQ,True,48,0.05,12.95,Nintendo DS,M,True,2006,6.5,6.5,6.5,1,6.5,6.5,6.5,6.5,1,6.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Cartoon Network Racing,True,1,True,True,Racing / Driving,True,Unknown,True,55,0.05,14.95,Nintendo DS,E,True,2006,14.87,14.87,14.87,1,14.87,14.87,14.87,14.87,1,14.87,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Guilty Gear: Dust Strikers,True,1,True,True,Action,True,Unknown,True,60,0.05,14.95,Nintendo DS,E,True,2006,0.32,0.32,0.32,2,0.32,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.32,0.32,0.32,2,0.32
Gunpey DS,True,1,True,True,Strategy,True,Namco,True,70,0.05,12.95,Nintendo DS,E,True,2006,8.0,8.0,8.0,1,8.0,8.0,8.0,8.0,1,8.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Lara Croft Tomb Raider: Legend,True,1,True,True,"Action,Racing / Driving",True,Eidos,True,58,0.05,17.95,Nintendo DS,E,True,2006,9.15,19.28,8.0,203,5.9,15.85,22.95,16.0,26,10.95,8.88,11.33,8.45,63,5.95,7.77,12.5,7.42,114,6.05
Worms: Open Warfare,True,1,True,True,"Action,Strategy",True,THQ,True,64,0.05,17.95,Nintendo DS,E,True,2006,9.12,9.55,9.12,2,8.68,10.0,10.0,10.0,1,10.0,0.0,0.0,0.0,0,0.0,8.25,8.25,8.25,1,8.25
Mercury Meltdown,True,1,True,True,Strategy,True,Unknown,True,78,0.05,12.95,Sony PSP,M,True,2006,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
MTX Mototrax,True,1,True,True,"Racing / Driving,Sports",True,Activision,True,67,0.05,19.95,Sony PSP,M,True,2006,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Snoopy vs. the Red Baron,True,1,True,True,Action,True,Namco,True,76,0.05,17.95,Sony PSP,E,True,2006,6.0,6.0,6.0,1,6.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,6.0,6.0,6.0,1,6.0
Super Monkey Ball Adventure,True,1,True,True,"Action,Racing / Driving",True,Sega,True,56,0.05,24.95,Sony PSP,E,True,2006,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Ys VI: The Ark of Napishtim,True,1,True,True,"Action,Role-Playing (RPG)",True,Konami,True,64,0.05,16.95,Sony PSP,E,True,2006,14.72,22.08,13.67,50,10.83,17.93,22.45,15.5,5,12.85,14.37,17.62,13.83,24,11.55,14.37,21.83,13.0,21,10.58
Bomberman Land Touch!,True,1,True,True,Action,True,Unknown,True,78,0.04,24.95,Nintendo DS,E,True,2006,16.42,21.85,15.0,3,10.98,0.0,0.0,0.0,0,0.0,17.13,22.57,17.13,2,11.7,15.0,15.0,15.0,1,15.0
Point Blank DS,True,1,True,True,Action,True,"Atari,Namco",True,66,0.04,17.95,Nintendo DS,M,True,2006,0.9,2.5,0.15,6,0.3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.9,2.5,0.15,6,0.3
Scurge: Hive,True,1,True,True,Action,True,Unknown,True,70,0.04,8.95,Nintendo DS,M,True,2006,10.78,13.48,9.82,13,8.65,13.35,14.78,13.35,2,11.92,0.0,0.0,0.0,0,0.0,10.32,13.3,9.58,11,8.47
Star Trek: Tactical Assault,True,1,True,True,"Action,Strategy",True,Ubisoft,True,63,0.04,17.95,Nintendo DS,T,True,2006,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Tao's Adventure: Curse of the Demon Seal,True,1,True,True,Role-Playing (RPG),True,Konami,True,50,0.04,14.95,Nintendo DS,E,True,2006,45.0,45.0,45.0,1,45.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,45.0,45.0,45.0,1,45.0
Ford Bold Moves Street Racing,True,1,True,True,Racing / Driving,True,Eidos,True,52,0.04,17.95,Sony PSP,T,True,2006,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Gitaroo Man Lives!,True,1,True,True,Simulation,True,Unknown,True,80,0.04,22.95,Sony PSP,E,True,2006,2.43,3.57,1.88,7,1.65,0.0,0.0,0.0,0,0.0,2.68,3.28,2.68,2,2.08,2.33,3.55,1.88,5,1.63
Gradius Collection,True,1,True,True,Action,True,Konami,True,76,0.04,17.95,Sony PSP,T,True,2006,10.12,10.18,10.12,2,10.05,0.0,0.0,0.0,0,0.0,10.25,10.25,10.25,1,10.25,10.0,10.0,10.0,1,10.0
The Legend of Heroes II: Prophecy of the Moonli...,True,1,True,True,Role-Playing (RPG),True,Namco,True,63,0.04,17.95,Sony PSP,E,True,2006,24.7,29.37,22.8,8,20.92,35.0,35.0,35.0,1,35.0,22.5,23.75,22.5,2,21.25,23.53,26.03,20.62,5,20.08
Pac-Man World Rally,True,1,True,True,"Action,Racing / Driving",True,Namco,True,51,0.04,17.95,Sony PSP,T,True,2006,2.75,3.87,2.75,2,1.62,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2.75,3.87,2.75,2,1.62
Bomberman: Act Zero,True,1,True,True,Action,True,Konami,True,34,0.04,12.95,X360,E,True,2006,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Earth Defense Force 2017,True,2,True,True,Action,True,Unknown,True,69,0.03,17.95,X360,T,True,2006,22.47,45.87,11.0,23,12.05,60.5,60.75,60.5,2,60.25,33.5,51.5,22.5,8,19.0,9.85,12.45,10.0,13,8.63
WarTech: Senko no Ronde,True,2,True,True,Action,True,Ubisoft,True,60,0.03,12.95,X360,T,True,2006,25.88,57.25,1.17,4,6.88,101.0,101.0,101.0,1,101.0,0.0,0.0,0.0,0,0.0,0.85,1.12,1.0,3,0.58
MechAssault: Phantom War,True,1,True,True,Action,True,Unknown,True,66,0.03,12.95,Nintendo DS,E,True,2006,7.5,8.12,7.0,3,6.87,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,7.5,8.12,7.0,3,6.87
Astonishia Story,True,1,True,True,"Role-Playing (RPG),Strategy",True,Ubisoft,True,48,0.03,16.95,Sony PSP,T,True,2006,19.05,20.18,19.15,3,17.92,16.73,16.73,16.73,1,16.73,21.28,21.28,21.28,1,21.28,19.15,19.15,19.15,1,19.15
B-Boy,True,1,True,True,Action,True,Sony,True,50,0.03,17.95,Sony PSP,E,True,2006,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
BattleZone,True,1,True,True,Action,True,Atari,True,57,0.03,14.95,Sony PSP,E,True,2006,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Bounty Hounds,True,1,True,True,"Action,Strategy",True,Namco,True,63,0.03,17.95,Sony PSP,T,True,2006,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Bubble Bobble Evolution,True,1,True,True,Action,True,Unknown,True,47,0.03,12.95,Sony PSP,E,True,2006,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
MotoGP,True,1,True,True,"Racing / Driving,Sports",True,Sony,True,69,0.03,32.95,Sony PSP,E,True,2006,7.5,7.5,7.5,1,7.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,7.5,7.5,7.5,1,7.5
OutRun 2006: Coast 2 Coast,True,1,True,True,Racing / Driving,True,Sega,True,82,0.03,17.95,Sony PSP,E,True,2006,5.18,7.12,4.0,6,3.78,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,5.18,7.12,4.0,6,3.78
Warhammer: Battle for Atluma,True,1,True,True,Strategy,True,Namco,True,55,0.03,17.95,Sony PSP,M,True,2006,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
SBK: Snowboard Kids,True,1,True,True,"Action,Sports",True,Unknown,True,63,0.02,19.95,Nintendo DS,E,True,2006,6.32,6.72,6.32,2,5.9,6.32,6.72,6.32,2,5.9,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Tenchu: Dark Secret,True,1,True,True,Action,True,Nintendo,True,37,0.02,14.95,Nintendo DS,E,True,2006,7.1,7.8,7.1,2,6.4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,7.1,7.8,7.1,2,6.4
Dungeon Maker: Hunting Ground,True,1,True,True,"Action,Role-Playing (RPG)",True,Unknown,True,70,0.02,14.95,Sony PSP,E,True,2006,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Metal Gear Solid: Digital Graphic Novel,True,1,True,True,Adventure,True,Konami,True,78,0.02,17.95,Sony PSP,T,True,2006,3.18,3.4,3.03,4,3.05,3.0,3.0,3.0,1,3.0,0.0,0.0,0.0,0,0.0,3.25,3.42,3.03,3,3.08
Star Trek: Tactical Assault,True,1,True,True,"Action,Strategy",True,Ubisoft,True,64,0.02,17.95,Sony PSP,E,True,2006,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Micro Machines V4,True,2,True,True,"Action,Racing / Driving",True,Unknown,True,61,0.01,17.95,Sony PSP,E,True,2006,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Platypus,True,2,True,True,Action,True,Unknown,True,59,0.01,14.95,Sony PSP,T,True,2006,1.43,1.67,1.25,3,1.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1.43,1.67,1.25,3,1.2
Custom Robo Arena,True,1,True,True,"Action,Role-Playing (RPG)",True,Nintendo,True,74,0.01,17.95,Nintendo DS,T,True,2006,24.03,35.17,20.62,6,18.67,48.0,48.0,48.0,1,48.0,21.0,21.0,21.0,1,21.0,18.8,20.48,19.12,4,16.98
Gurumin: A Monstrous Adventure,True,1,True,True,Action,True,Unknown,True,78,0.01,13.95,Sony PSP,T,True,2006,11.52,16.0,10.5,33,9.25,19.0,19.0,19.0,1,19.0,12.8,16.55,11.38,18,10.35,9.32,10.27,9.4,14,8.42
Spider-Man 3,True,1,True,True,Action,True,Ubisoft,True,58,0.01,6.95,Sony PSP,M,True,2006,10.83,16.28,10.32,18,7.88,10.82,10.82,10.82,1,10.82,12.55,16.97,11.32,7,10.97,9.63,12.48,9.67,10,7.42
Wii Fit,True,1,True,True,"Educational,Sports",True,Nintendo,True,80,9.6,24.95,Nintendo Wii,T,True,2007,6.07,10.02,4.0,11,4.02,0.0,0.0,0.0,0,0.0,12.0,13.75,13.0,3,10.25,3.85,4.45,3.93,8,3.45
Halo 3,True,4,True,True,Action,True,Microsoft,True,94,8.03,24.95,X360,E,True,2007,10.35,34.85,9.08,333,6.73,16.68,37.92,15.0,27,12.42,12.77,25.93,11.0,72,7.93,8.87,14.47,9.0,234,6.35
Call of Duty 4: Modern Warfare,True,4,True,True,Action,True,Activision,True,94,5.77,29.95,X360,E,True,2007,8.02,28.75,7.0,615,4.75,16.65,31.13,15.0,50,11.32,9.7,29.67,9.0,97,6.52,6.75,13.43,7.0,468,4.43
Super Mario Galaxy,True,2,True,True,Action,True,Nintendo,True,97,4.94,39.95,Nintendo Wii,E,True,2007,24.83,51.57,20.0,289,13.37,44.3,62.68,45.0,61,28.1,26.52,43.33,26.85,88,18.33,15.28,25.4,15.0,140,9.73
Mario Party DS,True,1,True,True,"Action,Strategy",True,Nintendo,True,72,4.34,27.95,Nintendo DS,T,True,2007,8.03,13.72,6.87,10,5.22,8.0,8.0,8.0,1,8.0,8.2,10.97,4.53,3,5.43,7.97,13.7,6.87,6,5.2
Mario Party 8,True,4,True,True,"Action,Strategy",True,Nintendo,True,62,3.84,39.95,Nintendo Wii,T,True,2007,6.2,9.93,5.0,16,4.3,8.0,9.75,7.0,3,6.25,11.0,12.97,12.33,3,9.03,4.22,5.05,4.0,10,3.55
Guitar Hero III: Legends of Rock,True,2,True,True,"Action,Simulation",True,Activision,True,85,3.28,12.95,X360,T,True,2007,15.18,56.0,8.83,86,7.5,18.9,25.72,24.0,5,13.47,27.07,60.63,15.5,29,12.13,8.22,19.05,8.0,52,5.55
Link's Crossbow Training,True,1,True,True,Action,True,Nintendo,True,68,3.2,14.95,Nintendo Wii,E,True,2007,2.1,3.52,2.0,26,1.4,3.62,4.1,4.02,4,2.92,2.97,3.87,2.5,5,2.42,1.48,2.15,1.12,17,1.03
Guitar Hero III: Legends of Rock,True,2,True,True,"Action,Simulation",True,Activision,True,86,3.19,49.95,Nintendo Wii,T,True,2007,15.18,56.0,8.83,86,7.5,18.9,25.72,24.0,5,13.47,27.07,60.63,15.5,29,12.13,8.22,19.05,8.0,52,5.55
Assassin's Creed,True,1,True,True,Action,True,Ubisoft,True,81,3.17,16.95,X360,T,True,2007,18.75,56.7,17.0,1100,11.93,31.93,63.25,30.0,115,22.98,19.75,34.33,19.62,443,13.58,15.3,23.57,15.0,564,10.57
LEGO Star Wars: The Complete Saga,True,2,True,True,Action,True,Unknown,True,80,3.03,17.95,Nintendo Wii,M,True,2007,24.88,51.72,20.0,126,15.05,39.82,49.82,39.5,31,32.38,25.5,52.12,21.0,47,15.97,14.67,27.17,14.0,48,11.0
Call of Duty 4: Modern Warfare,True,4,True,True,Action,True,Activision,True,94,2.91,24.95,PlayStation 3,E,True,2007,8.02,28.75,7.0,615,4.75,16.65,31.13,15.0,50,11.32,9.7,29.67,9.0,97,6.52,6.75,13.43,7.0,468,4.43
Mario & Sonic at the Olympic Games,True,4,True,True,"Action,Sports",True,"Nintendo,Sega",True,67,2.74,29.95,Nintendo Wii,E,True,2007,9.23,10.05,9.0,5,8.05,10.0,10.5,10.0,2,9.5,9.58,9.87,9.58,2,9.28,7.0,7.0,7.0,1,7.0
LEGO Star Wars: The Complete Saga,True,1,True,True,"Action,Racing / Driving",True,Unknown,True,80,2.66,17.95,Nintendo DS,E,True,2007,24.88,51.72,20.0,126,15.05,39.82,49.82,39.5,31,32.38,25.5,52.12,21.0,47,15.97,14.67,27.17,14.0,48,11.0
Forza Motorsport 2,True,2,True,True,Racing / Driving,True,Microsoft,True,90,2.48,12.95,X360,T,True,2007,59.55,73.93,58.22,15,49.43,70.5,78.97,67.38,4,63.57,57.4,64.1,55.0,5,48.1,54.07,57.07,54.2,6,50.07
Madden NFL 08,True,4,True,True,Sports,True,EA,True,85,2.32,9.95,X360,E,True,2007,106.0,176.25,17.0,3,35.75,10.0,10.0,10.0,1,10.0,291.0,291.0,291.0,1,291.0,17.0,17.0,17.0,1,17.0
Guitar Hero II,True,2,True,True,"Action,Simulation",True,Activision,True,92,2.04,17.95,X360,T,True,2007,13.42,28.22,9.5,53,6.57,30.0,37.5,30.0,2,22.5,22.02,33.0,20.0,15,13.5,8.9,19.47,9.0,36,5.32
Rock Band,True,4,True,True,"Action,Simulation",True,Unknown,True,92,2.02,14.95,X360,E,True,2007,19.37,86.83,8.0,29,9.33,42.0,42.0,42.0,1,42.0,35.52,95.47,26.37,11,18.47,7.58,9.83,7.75,17,6.33
The Legend of Zelda: Phantom Hourglass,True,1,True,True,Action,True,Nintendo,True,90,1.92,24.95,Nintendo DS,E,True,2007,20.22,40.18,19.4,153,14.65,30.33,44.12,25.0,21,23.62,20.82,32.58,20.0,70,15.2,16.1,20.6,15.57,62,12.67
Pokmon Mystery Dungeon: Explorers of Darkness,True,1,True,True,Role-Playing (RPG),True,Nintendo,True,59,1.91,15.95,Nintendo DS,E,True,2007,31.18,55.27,23.9,34,21.33,75.07,80.55,81.13,4,66.55,31.52,41.75,28.92,11,25.4,21.77,30.65,20.85,19,18.2
Pokmon Mystery Dungeon: Explorers of Time,True,1,True,True,Role-Playing (RPG),True,Nintendo,True,59,1.91,24.95,Nintendo DS,T,True,2007,31.18,55.27,23.9,34,21.33,75.07,80.55,81.13,4,66.55,31.52,41.75,28.92,11,25.4,21.77,30.65,20.85,19,18.2
Assassin's Creed,True,1,True,True,Action,True,Ubisoft,True,81,1.77,17.95,PlayStation 3,T,True,2007,18.75,56.7,17.0,1100,11.93,31.93,63.25,30.0,115,22.98,19.75,34.33,19.62,443,13.58,15.3,23.57,15.0,564,10.57
Uncharted: Drake's Fortune,True,1,True,True,Action,True,Sony,True,88,1.76,24.95,PlayStation 3,T,True,2007,9.5,32.12,9.0,1400,6.5,17.27,36.05,16.98,91,12.12,10.3,15.4,10.0,313,7.77,8.5,16.73,8.47,951,6.12
Mass Effect,True,1,True,True,"Action,Role-Playing (RPG)",True,Microsoft,True,91,1.57,17.95,X360,T,True,2007,28.07,113.27,25.0,2300,16.33,44.78,121.4,40.83,379,28.53,29.73,60.93,28.0,1100,18.77,17.38,69.97,16.5,769,11.53
Cooking Mama 2: Dinner with Friends,True,1,True,True,Simulation,True,Unknown,True,70,1.56,17.95,Nintendo DS,E,True,2007,8.22,14.82,5.18,6,5.85,22.93,22.93,22.93,1,22.93,0.0,0.0,0.0,0,0.0,5.27,5.6,5.13,5,5.1
BioShock,True,1,True,True,Action,True,2K,True,96,1.52,16.95,X360,T,True,2007,14.67,32.33,13.5,1900,9.53,21.75,33.43,20.0,214,15.17,16.33,33.13,15.0,630,10.83,12.27,21.07,12.0,1100,8.57
Super Paper Mario,True,1,True,True,"Action,Role-Playing (RPG)",True,Nintendo,True,85,1.5,29.95,Nintendo Wii,E,True,2007,22.8,50.63,19.77,112,16.88,48.88,64.32,48.43,11,36.82,24.08,31.57,22.22,33,19.08,17.97,20.37,18.0,68,15.23
Game Party,True,4,True,True,Action,True,Midway,True,25,1.49,14.95,Nintendo Wii,T,True,2007,2.0,2.0,2.0,1,2.0,2.0,2.0,2.0,1,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Ratchet & Clank: Size Matters,True,1,True,True,Action,True,Sony,True,85,1.47,14.95,Sony PSP,E,True,2007,8.02,14.8,7.12,49,6.02,16.03,19.28,17.0,4,12.32,7.87,10.98,7.12,12,5.98,7.12,10.52,7.0,33,5.83
Dance Dance Revolution Hottest Party,True,4,True,True,Action,True,Konami,True,73,1.45,17.95,Nintendo Wii,T,True,2007,8.0,8.0,8.0,1,8.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,8.0,8.0,8.0,1,8.0
Cooking Mama: Cook Off,True,2,True,True,Simulation,True,Unknown,True,61,1.38,14.95,Nintendo Wii,M,True,2007,3.4,3.4,3.4,1,3.4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,3.4,3.4,3.4,1,3.4
Gran Turismo 5: Prologue,True,2,True,True,"Racing / Driving,Simulation",True,Sony,True,80,1.31,24.95,PlayStation 3,E,True,2007,13.93,21.23,11.0,10,9.23,0.0,0.0,0.0,0,0.0,27.5,28.75,27.5,2,26.25,10.55,12.32,10.72,8,8.32
Professor Layton and the Curious Village,True,1,True,True,"Adventure,Educational,Strategy",True,Nintendo,True,85,1.26,23.95,Nintendo DS,E,True,2007,14.42,37.07,13.88,225,9.17,15.5,37.55,14.7,60,11.83,15.53,36.53,14.65,74,10.6,12.8,33.82,12.47,91,8.42
Resident Evil 4,True,1,True,True,Action,True,Capcom,True,91,1.24,16.95,Nintendo Wii,T,True,2007,18.77,49.07,17.5,670,11.07,28.05,53.25,25.0,81,17.75,20.83,32.7,20.0,173,14.2,16.12,27.62,16.0,416,10.02
The Elder Scrolls IV: Oblivion,True,1,True,True,"Action,Role-Playing (RPG)",True,Ubisoft,True,93,1.2,17.95,PlayStation 3,T,True,2007,101.08,310.27,80.0,518,47.52,195.03,335.03,185.0,117,116.0,96.9,310.97,86.95,268,52.75,26.83,99.2,24.0,133,14.95
Transformers: Autobots,True,1,True,True,"Action,Racing / Driving",True,Activision,True,67,1.17,17.95,Nintendo DS,E,True,2007,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Transformers: Decepticons,True,1,True,True,"Action,Racing / Driving",True,Activision,True,66,1.17,17.95,Nintendo DS,M,True,2007,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Diddy Kong Racing DS,True,1,True,True,"Racing / Driving,Sports",True,Nintendo,True,63,1.16,24.95,Nintendo DS,T,True,2007,14.65,19.9,12.5,6,9.37,23.82,25.03,23.82,2,22.62,0.0,0.0,0.0,0,0.0,10.05,11.77,11.03,4,7.85
Big Brain Academy: Wii Degree,True,8,True,True,Action,True,Nintendo,True,68,1.1,19.95,Nintendo Wii,M,True,2007,20.0,20.0,20.0,1,20.0,0.0,0.0,0.0,0,0.0,20.0,20.0,20.0,1,20.0,0.0,0.0,0.0,0,0.0
Need for Speed: ProStreet,True,2,True,True,Racing / Driving,True,EA,True,72,1.1,16.95,X360,T,True,2007,13.1,18.77,12.0,14,10.27,16.28,18.03,15.87,3,14.53,15.5,19.75,13.5,4,12.25,10.38,11.18,10.0,7,9.08
Deal or No Deal,True,1,True,True,Strategy,True,Unknown,True,20,1.1,11.95,Nintendo DS,E,True,2007,0.98,2.48,0.12,5,0.32,4.42,4.42,4.42,1,4.42,0.0,0.0,0.0,0,0.0,0.12,0.17,0.1,4,0.08
LEGO Star Wars: The Complete Saga,True,2,True,True,Action,True,Unknown,True,80,1.09,17.95,X360,T,True,2007,24.88,51.72,20.0,126,15.05,39.82,49.82,39.5,31,32.38,25.5,52.12,21.0,47,15.97,14.67,27.17,14.0,48,11.0
Sonic and the Secret Rings,True,4,True,True,Action,True,Sega,True,69,1.08,16.95,Nintendo Wii,E,True,2007,9.65,12.58,9.27,16,7.6,13.73,13.73,13.73,1,13.73,9.5,12.23,8.0,7,7.25,9.27,10.78,9.27,8,8.13
The Orange Box,True,1,True,True,Action,True,Unknown,True,96,1.06,17.95,X360,E,True,2007,34.02,113.75,29.0,33,24.45,87.5,133.5,54.5,4,58.0,26.62,29.4,27.0,15,23.9,26.65,31.35,28.75,14,22.55
Crackdown,True,1,True,True,"Action,Racing / Driving,Role-Playing (RPG)",True,Microsoft,True,83,1.02,14.95,X360,M,True,2007,16.67,44.75,12.33,67,10.25,43.67,58.42,40.0,6,30.92,18.6,26.25,16.45,24,12.75,11.03,15.25,10.0,37,8.25
Rock Band,True,4,True,True,"Action,Simulation",True,Unknown,True,92,1.01,14.95,PlayStation 3,M,True,2007,19.37,86.83,8.0,29,9.33,42.0,42.0,42.0,1,42.0,35.52,95.47,26.37,11,18.47,7.58,9.83,7.75,17,6.33
Tiger Woods PGA Tour 08,True,4,True,True,Sports,True,EA,True,72,1.0,17.95,Nintendo Wii,T,True,2007,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
WWE Smackdown vs. Raw 2008,True,4,True,True,Sports,True,THQ,True,71,0.96,12.95,X360,T,True,2007,25.32,42.1,13.1,14,11.95,45.03,56.38,50.5,5,26.23,30.9,35.68,30.9,2,26.12,9.65,12.4,10.0,7,7.4
Madden NFL 08,True,4,True,True,Sports,True,EA,True,81,0.94,9.95,PlayStation 3,T,True,2007,106.0,176.25,17.0,3,35.75,10.0,10.0,10.0,1,10.0,291.0,291.0,291.0,1,291.0,17.0,17.0,17.0,1,17.0
Call of Duty 4: Modern Warfare,True,1,True,True,Action,True,Activision,True,75,0.94,19.95,Nintendo DS,T,True,2007,8.02,28.75,7.0,615,4.75,16.65,31.13,15.0,50,11.32,9.7,29.67,9.0,97,6.52,6.75,13.43,7.0,468,4.43
MySims,True,1,True,True,"Simulation,Strategy",True,EA,True,68,0.94,17.95,Nintendo Wii,T,True,2007,7.63,8.23,7.28,4,7.23,0.0,0.0,0.0,0,0.0,9.0,9.0,9.0,1,9.0,7.18,7.28,7.18,3,7.08
Mario Strikers Charged,True,4,True,True,"Action,Sports",True,Nintendo,True,79,0.93,29.95,Nintendo Wii,E,True,2007,11.98,15.23,12.0,9,8.98,0.0,0.0,0.0,0,0.0,13.67,14.42,14.0,3,12.92,11.13,14.53,10.0,6,8.28
