Region,Month,Day,Year,Trigger,Weak Layer,Depth_inches,Vertical_inches,Aspect,Elevation_feet
Salt Lake,1,17,2019,Natural,New Snow/Old Snow Interface,14.0,6000.0,Northeast,9600.0
Uintas,1,19,2019,Explosive,Facets,54.0,15000.0,Northeast,10400.0
Uintas,1,21,2019,Natural,New Snow/Old Snow Interface,24.0,1800.0,Northwest,8700.0
Ogden,1,22,2019,Skier,New Snow/Old Snow Interface,7.0,1200.0,South,7000.0
Logan,1,18,2019,Natural,Facets,48.0,9600.0,North,9600.0
Provo,1,22,2019,Natural,Unknown,30.0,12000.0,East,8200.0
Skyline,1,25,2019,Natural,Facets,36.0,5400.0,Northeast,10900.0
Moab,1,25,2019,Snowmobiler,Facets,48.0,18000.0,East,12200.0
Logan,2,3,2019,Natural,Unknown,12.0,3036.1715259154,West,15908.7293147546
Uintas,2,3,2019,Natural,New Snow/Old Snow Interface,6.0,18000.0,East,10000.0
Salt Lake,2,4,2019,Skier,Facets,36.0,6000.0,Northeast,9500.0
Uintas,2,7,2019,Natural,Facets,48.0,18000.0,Northeast,10400.0
Salt Lake,2,8,2019,Natural,New Snow,12.0,600.0,Northwest,9000.0
Uintas,2,6,2019,Natural,Facets,48.0,9600.0,Northeast,9900.0
Ogden,2,8,2019,Skier,Depth Hoar,48.0,15000.0,Northwest,8500.0
Uintas,2,9,2019,Snowmobiler,Facets,66.0,6000.0,Northwest,10300.0
Uintas,2,9,2019,Snowmobiler,New Snow/Old Snow Interface,30.0,6000.0,Northeast,10000.0
Salt Lake,2,10,2019,Natural,Unknown,24.0,7200.0,North,9600.0
Logan,2,14,2019,Natural,New Snow/Old Snow Interface,10.0,1200.0,West,7000.0
Logan,2,14,2019,Natural,Wet grains,16.0,15000.0,East,6700.0
Salt Lake,2,14,2019,Natural,New Snow/Old Snow Interface,10.0,600.0,West,7200.0
Logan,2,14,2019,Natural,Wet grains,14.0,4800.0,East,6000.0
Logan,2,14,2019,Natural,Wet grains,14.0,8400.0,East,6400.0
Logan,2,15,2019,Natural,Facets,84.0,12000.0,East,9300.0
Uintas,2,15,2019,Natural,Ground Interface,54.0,7200.0,Northeast,11200.0
Moab,1,18,2019,Natural,Facets,48.0,9600.0,Northeast,11400.0
Moab,1,21,2019,Natural,Facets,36.0,12000.0,Northeast,10200.0
Uintas,2,17,2019,Snowmobiler,Ground Interface,72.0,9600.0,Northeast,10100.0
Skyline,2,18,2019,Natural,Facets,30.0,5400.0,East,8500.0
Skyline,2,18,2019,Natural,Facets,54.0,600.0,Northeast,8400.0
Salt Lake,2,20,2019,Skier,Density Change,6.0,12000.0,South,10300.0
Moab,2,19,2019,Snowmobiler,Facets,30.0,2400.0,East,10800.0
Uintas,2,24,2019,Natural,Depth Hoar,96.0,8400.0,Northeast,10300.0
Salt Lake,2,25,2019,Skier,Density Change,14.0,2400.0,Northeast,10200.0
Salt Lake,2,26,2019,Snowboarder,Density Change,6.0,2400.0,Northwest,10200.0
Ogden,2,23,2019,Unknown,Unknown,24.0,12000.0,Northeast,8700.0
Southwest,3,5,2019,Snowmobiler,Facets,120.0,3600.0,Northeast,10400.0
Salt Lake,3,7,2019,Skier,Graupel,24.0,4200.0,Northeast,9900.0
Logan,3,7,2019,Natural,New Snow,12.0,6000.0,East,9000.0
Salt Lake,3,8,2019,Skier,Graupel,14.0,600.0,Northwest,9700.0
Moab,3,8,2019,Natural,Facets,72.0,10800.0,Northeast,11600.0
Skyline,3,7,2019,Natural,Unknown,36.0,1800.0,Northwest,9500.0
Salt Lake,3,14,2019,Skier,New Snow,20.0,6000.0,East,10000.0
Abajos,3,13,2019,Natural,New Snow/Old Snow Interface,24.0,8400.0,East,10700.0
Ogden,3,16,2019,Unknown,New Snow/Old Snow Interface,7.0,1800.0,North,8800.0
Provo,3,16,2019,Natural,Wet grains,72.0,24000.0,Southwest,10400.0
Salt Lake,3,15,2019,Natural,New Snow/Old Snow Interface,14.0,12000.0,Southeast,10700.0
Uintas,3,18,2019,Natural,Ground Interface,24.0,3600.0,East,10500.0
SE Idaho,3,23,2019,Skier,Surface Hoar,12.0,6000.0,North,8800.0
Uintas,3,25,2019,Natural,New Snow/Old Snow Interface,18.0,5400.0,Southeast,11400.0
Logan,3,26,2019,Snow Bike,New Snow/Old Snow Interface,10.0,1800.0,Northeast,9100.0
Skyline,3,23,2019,Natural,Facets,36.0,3600.0,East,8600.0
Salt Lake,3,29,2019,Skier,Density Change,8.0,840.0,North,8500.0
Ogden,3,29,2019,Skier,Density Change,10.0,600.0,East,6800.0
Ogden,3,30,2019,Snowboarder,New Snow/Old Snow Interface,12.0,15000.0,East,9200.0
Salt Lake,4,16,2019,Natural,New Snow/Old Snow Interface,12.0,12000.0,South,11000.0
Skyline,4,9,2019,Natural,Facets,60.0,8400.0,Northeast,9200.0
Uintas,4,26,2019,Natural,Facets,60.0,5400.0,Southwest,11300.0
Salt Lake,5,23,2019,Skier,Density Change,12.0,7200.0,North,10800.0
Salt Lake,11,27,2019,Skier,Unknown,12.0,2400.0,North,9900.0
Salt Lake,11,28,2019,Unknown,Facets,36.0,2400.0,Northeast,9900.0
Skyline,11,30,2019,Skier,Facets,36.0,1800.0,North,10000.0
Skyline,11,30,2019,Snowmobiler,Facets,30.0,1500.0,Northeast,10200.0
Skyline,11,30,2019,Natural,Facets,36.0,3600.0,North,10000.0
Uintas,11,29,2019,Natural,Ground Interface,36.0,4800.0,Northeast,10600.0
Logan,12,1,2019,Natural,New Snow/Old Snow Interface,12.0,2400.0,Northwest,9500.0
Skyline,12,2,2019,Skier,Facets,30.0,7200.0,Northeast,10400.0
Logan,12,3,2019,Skier,Facets,24.0,4800.0,North,8800.0
Logan,12,7,2019,Snowmobiler,Facets,15.0,1200.0,Northeast,9000.0
Salt Lake,12,7,2019,Snowboarder,Facets,24.0,3600.0,Northeast,9600.0
Uintas,11,30,2019,Natural,Depth Hoar,36.0,3600.0,Northeast,10500.0
Salt Lake,11,29,2019,Natural,Facets,30.0,1200.0,Northeast,9200.0
Skyline,11,28,2019,Natural,Facets,24.0,7200.0,Northeast,10300.0
Skyline,11,28,2019,Natural,Facets,24.0,4800.0,North,10300.0
Skyline,11,28,2019,Natural,Facets,24.0,2400.0,North,10400.0
Salt Lake,12,14,2019,Skier,Density Change,10.0,3000.0,Northeast,9800.0
Logan,12,14,2019,Skier,New Snow,12.0,1200.0,Southeast,8300.0
Logan,12,14,2019,Unknown,Facets,42.0,6000.0,North,8700.0
Logan,12,14,2019,Natural,Facets,42.0,8400.0,Northeast,9500.0
Salt Lake,12,15,2019,Snowboarder,Unknown,24.0,4800.0,East,9700.0
Salt Lake,12,16,2019,Unknown,Facets,30.0,9600.0,Northeast,9900.0
Salt Lake,12,17,2019,Skier,Density Change,10.0,1200.0,South,9000.0
Uintas,12,17,2019,Natural,Facets,60.0,3000.0,Northeast,10300.0
Uintas,12,16,2019,Natural,Facets,48.0,15000.0,East,10400.0
Salt Lake,12,19,2019,Unknown,Facets,24.0,3000.0,Northeast,9400.0
Salt Lake,12,25,2019,Snowboarder,Unknown,12.0,7200.0,East,9900.0
Salt Lake,12,28,2019,Snowboarder,New Snow/Old Snow Interface,10.0,1800.0,North,9700.0
Southwest,12,30,2019,Natural,Unknown,12.0,3000.0,South,11200.0
Provo,12,31,2019,Natural,New Snow/Old Snow Interface,5.0,8400.0,Southeast,10800.0
Salt Lake,1,1,2020,Skier,New Snow/Old Snow Interface,8.0,120.0,Southeast,9500.0
Salt Lake,1,1,2020,Skier,Unknown,30.0,240.0,Northeast,9400.0
Uintas,1,3,2020,Snowmobiler,Unknown,60.0,6000.0,South,9500.0
Salt Lake,1,2,2020,Natural,Unknown,12.0,6000.0,Southeast,8500.0
Provo,1,4,2020,Snowmobiler,Facets,24.0,3600.0,Southwest,10000.0
Provo,1,4,2020,Snowmobiler,Facets,24.0,1800.0,Southwest,10000.0
Logan,1,7,2020,Snowmobiler,Facets,24.0,3000.0,East,8200.0
Logan,1,15,2020,Unknown,Facets,96.0,8400.0,East,9600.0
Uintas,1,15,2020,Skier,Facets,48.0,6000.0,Northeast,10500.0
Logan,1,14,2020,Natural,New Snow/Old Snow Interface,10.0,4800.0,East,8500.0
Logan,1,19,2020,Skier,Facets,60.0,7200.0,North,8700.0
Logan,1,19,2020,Unknown,Facets,48.0,3000.0,East,9300.0
Ogden,1,18,2020,Snowmobiler,Facets,36.0,4800.0,East,8400.0
Logan,1,21,2020,Natural,Wet grains,24.0,8400.0,East,6200.0
Moab,1,21,2020,Natural,Facets,20.0,4800.0,Northeast,10900.0
Moab,1,22,2020,Natural,Facets,18.0,10800.0,North,10700.0
Skyline,1,26,2020,Natural,Unknown,12.0,4800.0,East,10100.0
Uintas,1,25,2020,Snowmobiler,Facets,30.0,3000.0,Southeast,10300.0
Salt Lake,2,1,2020,Skier,Unknown,24.0,4800.0,Southwest,10700.0
Salt Lake,2,3,2020,Natural,New Snow/Old Snow Interface,24.0,3000.0,Northeast,8200.0
Moab,2,3,2020,Natural,New Snow/Old Snow Interface,12.0,2400.0,Northeast,11000.0
Logan,2,6,2020,Skier,New Snow/Old Snow Interface,12.0,4200.0,East,6700.0
Logan,2,7,2020,Natural,New Snow/Old Snow Interface,12.0,5609.8617551031,West,16309.7622741747
Skyline,2,7,2020,Snowmobiler,Density Change,20.0,960.0,Northeast,10300.0
Logan,2,7,2020,Natural,New Snow/Old Snow Interface,36.0,27000.0,East,8600.0
Skyline,2,8,2020,Snowmobiler,Unknown,24.0,480.0,East,9100.0
Skyline,2,8,2020,Snowmobiler,Unknown,36.0,3600.0,Northeast,9700.0
Skyline,2,8,2020,Natural,Unknown,36.0,6000.0,Northeast,9900.0
Salt Lake,2,7,2020,Natural,Unknown,18.0,3000.0,West,9200.0
Uintas,2,8,2020,Snowmobiler,Unknown,36.0,960.0,East,10600.0
Logan,2,6,2020,Natural,New Snow/Old Snow Interface,24.0,7200.0,East,9000.0
Skyline,2,7,2020,Natural,Density Change,36.0,12000.0,Northeast,10900.0
Uintas,2,14,2020,Snowmobiler,Facets,36.0,2400.0,Southeast,9800.0
Logan,2,14,2020,Skier,New Snow/Old Snow Interface,6.0,2400.0,East,8800.0
Salt Lake,2,17,2020,Natural,New Snow,18.0,18000.0,South,10200.0
Salt Lake,2,17,2020,Skier,New Snow,8.0,12000.0,Southeast,10200.0
Logan,2,17,2020,Skier,New Snow/Old Snow Interface,8.0,1080.0,East,7000.0
Salt Lake,2,17,2020,Skier,New Snow/Old Snow Interface,18.0,1200.0,Southeast,9000.0
Ogden,2,17,2020,Skier,New Snow/Old Snow Interface,12.0,4200.0,East,7400.0
Logan,2,17,2020,Snowmobiler,Facets,14.0,4200.0,East,8900.0
Logan,2,17,2020,Skier,New Snow/Old Snow Interface,12.0,4800.0,North,9000.0
Uintas,2,16,2020,Natural,New Snow/Old Snow Interface,30.0,3000.0,Northeast,10300.0
Logan,2,20,2020,Skier,New Snow/Old Snow Interface,6.0,1200.0,Northeast,9300.0
Salt Lake,2,17,2020,Snowmobiler,Unknown,10.0,2400.0,East,8800.0
Skyline,2,23,2020,Natural,New Snow/Old Snow Interface,10.0,4200.0,East,8500.0
Skyline,2,23,2020,Natural,New Snow/Old Snow Interface,10.0,4200.0,East,8100.0
Salt Lake,3,2,2020,Skier,New Snow,5.0,5400.0,East,10200.0
Logan,3,6,2020,Natural,New Snow/Old Snow Interface,6.0,7200.0,West,6500.0
Logan,3,7,2020,Unknown,Unknown,48.0,18000.0,North,7900.0
Salt Lake,3,9,2020,Unknown,Density Change,8.0,1200.0,Northeast,9600.0
Moab,3,14,2020,Skier,Density Change,14.0,7200.0,Northeast,11200.0
Logan,3,15,2020,Unknown,New Snow,12.0,2400.0,Northeast,9400.0
Salt Lake,3,18,2020,Natural,Density Change,6.0,1500.0,North,10200.0
Uintas,3,15,2020,Unknown,Facets,60.0,1200.0,Northeast,10100.0
Moab,3,21,2020,Natural,Facets,42.0,9600.0,East,11600.0
Salt Lake,3,25,2020,Skier,Graupel,14.0,3000.0,North,9400.0
Salt Lake,3,26,2020,Skier,New Snow/Old Snow Interface,15.0,10800.0,Northeast,9800.0
Uintas,3,26,2020,Snowmobiler,New Snow/Old Snow Interface,24.0,1200.0,Northeast,10200.0
Salt Lake,3,27,2020,Skier,Density Change,12.0,2100.0,Northeast,10600.0
Ogden,3,27,2020,Skier,New Snow/Old Snow Interface,8.0,1800.0,Southeast,6800.0
Salt Lake,3,26,2020,Natural,New Snow/Old Snow Interface,12.0,1800.0,North,10200.0
Skyline,3,28,2020,Skier,Density Change,5.0,6000.0,Unknown,10000.0
Uintas,3,27,2020,Snowmobiler,Facets,36.0,2400.0,North,9900.0
Salt Lake,4,2,2020,Natural,New Snow/Old Snow Interface,7.0,3000.0,Northeast,10300.0
Logan,4,2,2020,Snowboarder,New Snow,16.0,6000.0,East,9300.0
Uintas,4,3,2020,Snowmobiler,Facets,36.0,5400.0,Northwest,10900.0
Logan,4,3,2020,Snowmobiler,New Snow/Old Snow Interface,14.0,5400.0,Northeast,9200.0
Uintas,4,1,2020,Natural,Ground Interface,48.0,7200.0,North,11100.0
Salt Lake,4,5,2020,Natural,New Snow/Old Snow Interface,16.0,4200.0,Northeast,10500.0
Logan,4,5,2020,Skier,Wet grains,8.0,6000.0,Southeast,7600.0
Logan,4,4,2020,Snowmobiler,New Snow/Old Snow Interface,18.0,8400.0,Northeast,9000.0
Logan,4,16,2020,Skier,New Snow/Old Snow Interface,14.0,6000.0,North,9200.0
Logan,4,28,2020,Natural,Wet grains,48.0,18000.0,East,9200.0
Logan,5,30,2020,Natural,Wet grains,16.0,15000.0,North,9500.0
Salt Lake,5,6,2020,Natural,Unknown,3.0,8400.0,Northwest,10300.0
Salt Lake,11,9,2020,Natural,New Snow,6.0,4800.0,North,10400.0
Salt Lake,12,14,2020,Skier,Facets,20.0,3000.0,Northeast,10200.0
Salt Lake,12,17,2020,Skier,Facets,10.0,5400.0,North,9600.0
Salt Lake,12,17,2020,Skier,Facets,24.0,3600.0,Northeast,9600.0
Salt Lake,12,17,2020,Skier,Facets,10.0,2400.0,East,9200.0
Salt Lake,12,18,2020,Natural,Facets,18.0,3600.0,Northeast,9400.0
Uintas,12,18,2020,Snowmobiler,Facets,30.0,1800.0,Northeast,10000.0
Logan,12,18,2020,Natural,New Snow/Old Snow Interface,10.0,480.0,West,7000.0
Logan,12,18,2020,Snowmobiler,Facets,10.0,600.0,East,7500.0
Logan,12,18,2020,Natural,Facets,12.0,1500.0,North,8200.0
Skyline,12,17,2020,Natural,Facets,14.0,3600.0,Northeast,10400.0
Salt Lake,12,19,2020,Unknown,Facets,20.0,2400.0,Northeast,9800.0
Salt Lake,12,18,2020,Natural,Depth Hoar,18.0,3600.0,North,9800.0
Salt Lake,12,20,2020,Skier,Depth Hoar,16.0,1200.0,Northeast,10100.0
Provo,12,20,2020,Snowmobiler,Facets,10.0,480.0,Northeast,8400.0
Salt Lake,12,24,2020,Skier,Facets,20.0,7200.0,East,9800.0
Skyline,12,22,2020,Natural,Facets,12.0,1800.0,Northeast,9900.0
Salt Lake,12,25,2020,Skier,Facets,20.0,1800.0,Northeast,9600.0
Uintas,12,24,2020,Unknown,Facets,12.0,1200.0,Northeast,8200.0
Salt Lake,12,28,2020,Skier,Facets,12.0,2400.0,North,9400.0
Logan,12,27,2020,Natural,Facets,30.0,3000.0,East,8700.0
Uintas,12,27,2020,Snowboarder,Facets,18.0,1800.0,Northeast,9600.0
Uintas,12,29,2020,Unknown,Facets,24.0,6000.0,Northeast,10200.0
Uintas,12,29,2020,Snowmobiler,Facets,16.0,360.0,Northeast,9800.0
Uintas,12,31,2020,Unknown,Depth Hoar,24.0,3600.0,Northeast,9500.0
Uintas,12,28,2020,Snowmobiler,Facets,30.0,2400.0,Northeast,10000.0
Logan,1,1,2021,Snowboarder,Facets,4.0,360.0,West,7000.0
Moab,12,28,2020,Natural,Facets,24.0,10800.0,Northeast,11400.0
Moab,12,28,2020,Natural,Facets,20.0,4800.0,Northeast,11200.0
Moab,12,28,2020,Natural,Facets,36.0,4800.0,Northeast,11000.0
Moab,12,28,2020,Natural,Facets,24.0,7200.0,North,10700.0
Moab,12,28,2020,Natural,Facets,24.0,6000.0,North,10600.0
Salt Lake,1,5,2021,Skier,Facets,16.0,4800.0,North,9900.0
Logan,1,5,2021,Snowmobiler,Facets,20.0,600.0,East,7500.0
Salt Lake,1,5,2021,Skier,New Snow/Old Snow Interface,16.0,1800.0,Northeast,8800.0
Logan,1,6,2021,Snowmobiler,Facets,30.0,8400.0,Northeast,9600.0
Uintas,1,7,2021,Skier,Facets,30.0,720.0,Northeast,9800.0
Uintas,1,6,2021,Natural,Facets,24.0,3000.0,Northeast,10400.0
Logan,1,8,2021,Snow Bike,Facets,36.0,4200.0,Northwest,8900.0
Salt Lake,1,8,2021,Skier,Facets,24.0,4800.0,East,9800.0
Uintas,1,8,2021,Natural,Unknown,24.0,4200.0,North,11200.0
Uintas,1,8,2021,Natural,Facets,24.0,2400.0,North,10700.0
Logan,1,8,2021,Unknown,Facets,24.0,7200.0,Northeast,9200.0
Salt Lake,1,10,2021,Snowboarder,Facets,16.0,2100.0,Northeast,9200.0
Ogden,1,23,2021,Skier,New Snow/Old Snow Interface,14.0,960.0,Northeast,7000.0
Uintas,1,24,2021,Snowmobiler,Facets,30.0,1200.0,Northeast,9600.0
Salt Lake,1,23,2021,Skier,New Snow/Old Snow Interface,18.0,600.0,Northeast,9700.0
Moab,1,24,2021,Natural,Facets,30.0,7200.0,North,11200.0
Salt Lake,1,23,2021,Natural,New Snow/Old Snow Interface,18.0,2400.0,Northeast,9800.0
Salt Lake,1,24,2021,Natural,New Snow/Old Snow Interface,15.0,2400.0,Northeast,9800.0
Salt Lake,1,27,2021,Natural,Facets,24.0,2400.0,Northeast,8200.0
Uintas,1,27,2021,Natural,New Snow/Old Snow Interface,14.0,6000.0,Northeast,9800.0
Uintas,1,27,2021,Natural,Facets,18.0,1200.0,Unknown,10000.0
Ogden,1,27,2021,Skier,Density Change,12.0,600.0,Northeast,7700.0
Uintas,1,28,2021,Skier,Facets,15.0,1200.0,North,9600.0
Logan,1,28,2021,Natural,New Snow/Old Snow Interface,18.0,6000.0,East,9500.0
Salt Lake,1,29,2021,Natural,Facets,36.0,2400.0,Northeast,10000.0
Uintas,1,30,2021,Snowmobiler,Facets,48.0,4200.0,Northeast,10200.0
Salt Lake,1,30,2021,Skier,Facets,42.0,21000.0,Northwest,10000.0
Uintas,1,30,2021,Skier,Facets,30.0,7200.0,North,10500.0
Moab,1,30,2021,Natural,Facets,36.0,12000.0,Northeast,11600.0
Abajos,1,26,2021,Natural,Facets,30.0,2400.0,Northeast,10200.0
Abajos,1,26,2021,Snowmobiler,Facets,20.0,600.0,East,10300.0
Salt Lake,1,30,2021,Skier,Facets,24.0,3000.0,Northeast,9400.0
Logan,1,30,2021,Snowmobiler,Facets,36.0,6000.0,East,9500.0
Uintas,1,30,2021,Snowmobiler,Facets,24.0,2400.0,Northeast,10200.0
Skyline,1,31,2021,Snowmobiler,Facets,42.0,4800.0,Northeast,10000.0
Logan,1,30,2021,Natural,Facets,24.0,7200.0,East,9600.0
Logan,1,30,2021,Natural,Facets,36.0,9600.0,East,9500.0
Uintas,2,1,2021,Skier,Surface Hoar,30.0,2400.0,East,10600.0
Logan,2,5,2021,Natural,Unknown,10.0,7200.0,North,6400.0
Logan,2,6,2021,Unknown,Unknown,2.0,4800.0,East,7900.0
Uintas,2,5,2021,Natural,Facets,96.0,6000.0,Northeast,10300.0
Uintas,2,6,2021,Skier,Facets,36.0,2100.0,Northeast,10000.0
Skyline,2,6,2021,Snowmobiler,Facets,24.0,1200.0,Northeast,10100.0
Skyline,2,5,2021,Natural,Facets,30.0,600.0,North,10100.0
Salt Lake,2,7,2021,Natural,Depth Hoar,24.0,1200.0,Northeast,8700.0
Uintas,2,6,2021,Natural,Facets,24.0,4800.0,Southeast,10000.0
Uintas,2,7,2021,Natural,Facets,24.0,3600.0,Northeast,10200.0
Uintas,2,6,2021,Snowmobiler,Ground Interface,36.0,7200.0,Northeast,10400.0
Salt Lake,2,6,2021,Skier,Facets,42.0,4800.0,Northeast,9600.0
Uintas,2,6,2021,Snowmobiler,Facets,72.0,12000.0,Northeast,10800.0
Logan,2,8,2021,Snowmobiler,Depth Hoar,48.0,720.0,East,7600.0
Skyline,2,7,2021,Natural,Facets,48.0,2100.0,East,10200.0
Uintas,2,6,2021,Natural,Ground Interface,42.0,4800.0,Northeast,10500.0
Logan,2,6,2021,Natural,Facets,36.0,6000.0,East,9200.0
Logan,2,6,2021,Natural,Facets,36.0,9600.0,North,9500.0
Logan,2,5,2021,Natural,Facets,36.0,7200.0,Northeast,9000.0
Skyline,2,7,2021,Snowmobiler,Facets,30.0,1500.0,East,10200.0
Skyline,2,7,2021,Snowmobiler,Facets,30.0,1200.0,North,10200.0
Skyline,2,6,2021,Snowmobiler,Facets,48.0,1800.0,East,10200.0
Skyline,2,6,2021,Natural,Facets,42.0,1800.0,East,10200.0
Logan,2,11,2021,Snowmobiler,Facets,48.0,1200.0,East,8300.0
Salt Lake,2,12,2021,Natural,New Snow/Old Snow Interface,14.0,6000.0,East,10300.0
Salt Lake,2,12,2021,Skier,New Snow,7.0,3600.0,Northeast,9300.0
Logan,2,13,2021,Skier,Facets,48.0,7200.0,Southeast,8800.0
Logan,2,13,2021,Natural,Facets,48.0,15000.0,Northeast,8200.0
Salt Lake,2,14,2021,Natural,Depth Hoar,36.0,12000.0,Unknown,9500.0
Salt Lake,2,13,2021,Natural,Unknown,36.0,15000.0,East,10600.0
Skyline,2,14,2021,Skier,Facets,36.0,480.0,Northeast,9900.0
Uintas,2,14,2021,Natural,Ground Interface,36.0,18000.0,Northeast,10400.0
Salt Lake,2,12,2021,Natural,Depth Hoar,36.0,15000.0,North,9800.0
Ogden,2,12,2021,Unknown,Unknown,30.0,15000.0,Northeast,8500.0
Skyline,2,17,2021,Natural,Facets,36.0,2400.0,Northwest,9100.0
Uintas,2,17,2021,Explosive,Ground Interface,54.0,12000.0,Northeast,10000.0
Skyline,2,17,2021,Snowmobiler,Facets,30.0,240.0,Unknown,8900.0
Skyline,2,15,2021,Natural,Facets,20.0,7200.0,Northeast,8600.0
Logan,2,17,2021,Natural,Depth Hoar,72.0,36000.0,East,8700.0
Salt Lake,2,17,2021,Natural,Facets,42.0,4800.0,Northeast,10400.0
Salt Lake,2,17,2021,Natural,Facets,54.0,9600.0,East,10500.0
Skyline,2,17,2021,Natural,Facets,30.0,3600.0,East,9700.0
Skyline,2,17,2021,Natural,Facets,24.0,3600.0,East,9600.0
Uintas,2,18,2021,Unknown,Facets,30.0,3600.0,East,9700.0
Skyline,2,17,2021,Natural,Facets,36.0,4800.0,Southwest,9900.0
Skyline,2,17,2021,Natural,Facets,36.0,1200.0,North,10100.0
Skyline,2,17,2021,Natural,Facets,30.0,960.0,North,9800.0
Logan,2,20,2021,Snowmobiler,Depth Hoar,48.0,6000.0,Northeast,9000.0
Skyline,2,21,2021,Snowmobiler,Facets,48.0,7200.0,Northeast,10800.0
Skyline,2,21,2021,Natural,Facets,42.0,9600.0,North,10200.0
Skyline,2,21,2021,Natural,Facets,30.0,4200.0,North,10000.0
Skyline,2,18,2021,Snowmobiler,Facets,30.0,2400.0,Northeast,10100.0
Skyline,2,21,2021,Natural,Facets,36.0,1800.0,Southeast,10000.0
Skyline,2,21,2021,Natural,Facets,36.0,6000.0,North,10500.0
Uintas,2,21,2021,Unknown,Facets,36.0,1800.0,Northwest,10100.0
Skyline,2,21,2021,Natural,Facets,36.0,4200.0,North,10000.0
Skyline,2,22,2021,Natural,Facets,60.0,8400.0,Northeast,11200.0
Skyline,2,21,2021,Natural,Facets,48.0,10800.0,Northeast,10800.0
Skyline,2,21,2021,Natural,Facets,36.0,3000.0,Northeast,11000.0
Skyline,2,17,2021,Natural,Facets,30.0,4200.0,East,10400.0
Skyline,2,21,2021,Natural,New Snow/Old Snow Interface,48.0,3000.0,Northeast,9700.0
Skyline,2,21,2021,Natural,Facets,30.0,4200.0,Northeast,9900.0
Skyline,2,21,2021,Natural,Facets,36.0,9600.0,Northeast,10100.0
Skyline,2,21,2021,Natural,Facets,36.0,9600.0,Northeast,10300.0
Skyline,2,21,2021,Natural,Facets,42.0,6000.0,East,10200.0
Skyline,2,21,2021,Natural,Facets,42.0,4800.0,Southeast,10000.0
Skyline,2,17,2021,Natural,Facets,36.0,6000.0,Northeast,10300.0
Skyline,2,17,2021,Natural,Facets,36.0,6000.0,North,10000.0
Skyline,2,21,2021,Natural,Facets,36.0,7200.0,North,10400.0
Skyline,2,17,2021,Natural,Facets,36.0,4800.0,Northwest,10000.0
Skyline,2,17,2021,Natural,Facets,36.0,6000.0,North,10200.0
Skyline,2,21,2021,Natural,Facets,36.0,6000.0,Northeast,10600.0
Skyline,2,21,2021,Natural,Facets,36.0,9600.0,Northeast,10200.0
Skyline,2,21,2021,Natural,Facets,36.0,6000.0,Northeast,10500.0
Uintas,2,23,2021,Explosive,Facets,60.0,12000.0,East,10300.0
Uintas,2,22,2021,Natural,Depth Hoar,30.0,12000.0,East,9700.0
Skyline,2,21,2021,Natural,Facets,30.0,960.0,Northeast,9300.0
Skyline,2,21,2021,Natural,Facets,36.0,6000.0,Southeast,10100.0
Skyline,2,17,2021,Natural,Facets,30.0,1200.0,Northeast,9000.0
Uintas,3,7,2021,Snowmobiler,Facets,48.0,1200.0,Northeast,9600.0
Skyline,3,8,2021,Natural,Facets,10.0,2400.0,East,8200.0
Southwest,3,14,2021,Natural,Unknown,18.0,3600.0,Southwest,11400.0
Uintas,3,16,2021,Skier,New Snow/Old Snow Interface,7.0,2400.0,South,9800.0
Skyline,2,22,2021,Natural,Facets,6.0,2400.0,East,10200.0
Uintas,3,21,2021,Snowmobiler,Facets,2.0,600.0,North,10200.0
Logan,4,1,2021,Natural,New Snow/Old Snow Interface,12.0,9600.0,Southeast,8000.0
Skyline,3,28,2021,Natural,Facets,18.0,2400.0,Northeast,8500.0
Salt Lake,4,7,2021,Natural,Ground Interface,120.0,21000.0,Northeast,10400.0
Salt Lake,4,26,2021,Skier,New Snow/Old Snow Interface,12.0,4800.0,North,10200.0
Logan,4,27,2021,Natural,Wet grains,8.0,6000.0,Northeast,8800.0
Uintas,10,24,2021,Hiker,New Snow/Old Snow Interface,12.0,4800.0,North,10800.0
Salt Lake,12,9,2021,Natural,Density Change,4.0,1800.0,Northeast,10000.0
Salt Lake,12,10,2021,Snowboarder,Facets,14.0,4800.0,East,10300.0
Logan,12,10,2021,Unknown,Density Change,6.0,1200.0,North,8600.0
Skyline,12,9,2021,Natural,Facets,15.0,1200.0,Northeast,9700.0
Salt Lake,12,10,2021,Skier,Facets,19.0,9600.0,Northeast,9800.0
Moab,12,9,2021,Natural,Facets,30.0,9600.0,Northeast,11200.0
Moab,12,9,2021,Natural,Facets,30.0,2400.0,North,11400.0
Moab,12,9,2021,Natural,Facets,30.0,3600.0,Northeast,11200.0
Moab,12,9,2021,Natural,Facets,30.0,3600.0,Northeast,11600.0
Logan,12,13,2021,Natural,New Snow/Old Snow Interface,24.0,4800.0,Northeast,9400.0
Logan,12,15,2021,Natural,Facets,14.0,480.0,North,8200.0
Salt Lake,12,18,2021,Skier,Facets,48.0,2400.0,East,10000.0
Salt Lake,12,18,2021,Snowboarder,Facets,60.0,6000.0,Northeast,9800.0
Uintas,12,18,2021,Natural,Facets,36.0,2400.0,Northeast,9600.0
Uintas,12,18,2021,Natural,Facets,36.0,1200.0,Northeast,9900.0
Uintas,12,18,2021,Snowmobiler,Facets,20.0,1200.0,East,10000.0
Salt Lake,12,18,2021,Unknown,Facets,24.0,9600.0,Northeast,10000.0
