Date,Region,Trigger,Weak Layer,Depth_inches,Vertical_inches,Aspect,Elevation_feet,__annotations
2014-01-13,Logan,Unknown,Facets,36,8400.0,East,9200.0,No Annotation
2014-01-13,Logan,Natural,Facets,36,2100.0,East,8300.0,No Annotation
2014-01-13,Uintas,Natural,Depth Hoar,54,9600.0,East,10400.0,No Annotation
2014-01-12,Skyline,Natural,Facets,24,4800.0,North,10100.0,No Annotation
2014-01-12,Skyline,Natural,Facets,48,3000.0,East,9800.0,No Annotation
2014-01-18,Salt Lake,Snowmobiler,Facets,36,1200.0,Southeast,9600.0,No Annotation
2014-01-17,SE Idaho,Snowmobiler,Facets,48,12000.0,East,9000.0,No Annotation
2014-01-13,SE Idaho,Natural,Facets,30,6000.0,East,8700.0,No Annotation
2014-01-14,Uintas,Natural,Ground Interface,30,7200.0,East,10000.0,No Annotation
2014-01-20,Salt Lake,Natural,Facets,42,9600.0,Northeast,9800.0,No Annotation
2014-01-18,Uintas,Snowmobiler,Ground Interface,48,2400.0,Northeast,10200.0,No Annotation
2014-01-15,Uintas,Natural,Depth Hoar,48,9600.0,Northeast,10600.0,No Annotation
2014-01-18,Uintas,Snowmobiler,Ground Interface,30,960.0,Northeast,9600.0,No Annotation
2014-01-20,Uintas,Snowmobiler,Depth Hoar,144,9600.0,East,10500.0,No Annotation
2014-01-20,Uintas,Snowmobiler,Depth Hoar,48,7200.0,East,10800.0,No Annotation
2014-01-20,Uintas,Snowmobiler,Depth Hoar,24,2100.0,Northeast,10000.0,No Annotation
2014-01-22,Skyline,Natural,Facets,60,1800.0,Northeast,9600.0,No Annotation
2014-01-20,Uintas,Snowmobiler,Depth Hoar,96,9600.0,East,10900.0,No Annotation
2014-01-11,Salt Lake,Natural,Facets,16,10800.0,East,10200.0,No Annotation
2014-01-12,Salt Lake,Unknown,Unknown,24,3000.0,Northwest,10100.0,No Annotation
2014-01-30,Salt Lake,Skier,Facets,11,8400.0,Northeast,9200.0,No Annotation
2014-01-30,Salt Lake,Skier,Facets,12,1200.0,East,9300.0,No Annotation
2014-01-30,Logan,Natural,Ground Interface,12,8400.0,Northwest,7000.0,No Annotation
2014-01-31,Salt Lake,Skier,Density Change,10,4200.0,South,9700.0,No Annotation
2014-01-31,Salt Lake,Skier,New Snow/Old Snow Interface,8,3600.0,East,9000.0,No Annotation
2014-01-30,Uintas,Natural,New Snow/Old Snow Interface,12,1500.0,Northeast,9600.0,No Annotation
2014-02-01,Provo,Natural,New Snow,10,4800.0,Northeast,10000.0,No Annotation
2014-02-06,Salt Lake,Skier,Unknown,10,1800.0,Northeast,10700.0,No Annotation
2014-02-05,Salt Lake,Skier,Unknown,6,2400.0,Northeast,10300.0,No Annotation
2014-02-08,Salt Lake,Skier,New Snow/Old Snow Interface,24,7200.0,East,9500.0,No Annotation
2014-02-08,Provo,Snowshoer,New Snow/Old Snow Interface,18,1500.0,Northeast,6400.0,No Annotation
2014-02-08,Salt Lake,Skier,New Snow/Old Snow Interface,14,1200.0,Northeast,8100.0,No Annotation
2014-02-08,Skyline,Natural,Facets,36,9600.0,North,9400.0,No Annotation
2014-02-08,Salt Lake,Natural,New Snow/Old Snow Interface,8,1200.0,West,7800.0,No Annotation
2014-02-04,Moab,Natural,Surface Hoar,24,1200.0,Northeast,10500.0,No Annotation
2014-02-08,Salt Lake,Skier,New Snow/Old Snow Interface,24,9600.0,North,8500.0,No Annotation
2014-02-09,Skyline,Snowmobiler,Facets,48,2100.0,Northeast,9600.0,No Annotation
2014-02-09,Salt Lake,Skier,Facets,24,1800.0,East,9000.0,No Annotation
2014-02-10,Skyline,Natural,New Snow/Old Snow Interface,36,1200.0,North,8700.0,No Annotation
2014-02-10,Salt Lake,Snowboarder,Density Change,6,480.0,Southwest,10200.0,No Annotation
2014-02-10,Salt Lake,Skier,Depth Hoar,72,12000.0,Northeast,9900.0,No Annotation
2014-02-10,Salt Lake,Skier,Density Change,12,600.0,Southwest,10000.0,No Annotation
2014-02-09,Salt Lake,Natural,Graupel,16,3600.0,Northeast,9600.0,No Annotation
2014-02-11,Salt Lake,Snowboarder,Depth Hoar,48,960.0,Northeast,9600.0,No Annotation
2014-02-11,Logan,Snowmobiler,Depth Hoar,36,3000.0,North,8600.0,No Annotation
2014-02-11,Uintas,Natural,Ground Interface,30,3000.0,East,8400.0,No Annotation
2014-02-11,Uintas,Snowmobiler,Depth Hoar,54,7200.0,Northeast,10500.0,No Annotation
2014-02-11,Salt Lake,Skier,Depth Hoar,48,12000.0,Northeast,9500.0,No Annotation
2014-02-09,Ogden,Unknown,Depth Hoar,48,960.0,North,7800.0,No Annotation
2014-02-11,Salt Lake,Snowmobiler,Facets,48,4800.0,Northeast,9800.0,No Annotation
2014-02-10,Uintas,Natural,New Snow/Old Snow Interface,36,8400.0,North,9300.0,No Annotation
2014-02-12,Salt Lake,Skier,Facets,36,600.0,East,9600.0,No Annotation
2014-02-10,Uintas,Natural,Depth Hoar,36,5400.0,Southwest,10600.0,No Annotation
2014-02-11,Uintas,Natural,Ground Interface,48,4200.0,Northeast,10400.0,No Annotation
2014-02-10,Uintas,Natural,Depth Hoar,48,4200.0,Northeast,10000.0,No Annotation
2014-02-13,Provo,Snowmobiler,Facets,12,600.0,Northeast,8400.0,No Annotation
2014-02-13,Uintas,Natural,Ground Interface,120,8400.0,Northeast,10400.0,No Annotation
2014-02-11,Logan,Snowmobiler,Facets,12,1800.0,West,6700.0,No Annotation
2014-02-14,Salt Lake,Natural,Facets,48,4800.0,Northeast,10000.0,No Annotation
2014-02-13,Salt Lake,Natural,Facets,24,7200.0,Northeast,10000.0,No Annotation
2014-02-14,Salt Lake,Natural,Facets,42,12000.0,North,9800.0,No Annotation
2014-02-14,Salt Lake,Snowboarder,Depth Hoar,36,12000.0,Northeast,9800.0,No Annotation
2014-02-14,Salt Lake,Natural,Depth Hoar,6,7200.0,Northeast,10500.0,No Annotation
2014-02-15,Salt Lake,Snowboarder,Depth Hoar,48,9600.0,East,10000.0,No Annotation
2014-02-14,Provo,Natural,Density Change,24,42000.0,West,10100.0,No Annotation
2014-02-15,Salt Lake,Natural,New Snow/Old Snow Interface,24,1200.0,Northeast,10000.0,No Annotation
2014-02-15,Skyline,Snowmobiler,Depth Hoar,60,4800.0,Northeast,9900.0,No Annotation
2014-02-15,Logan,Unknown,Depth Hoar,30,2400.0,East,7000.0,No Annotation
2014-02-15,Salt Lake,Unknown,New Snow/Old Snow Interface,8,9600.0,Southeast,9500.0,No Annotation
2014-02-09,Abajos,Natural,Facets,36,12000.0,Northeast,10200.0,No Annotation
2014-02-08,Moab,Natural,New Snow/Old Snow Interface,24,12000.0,Northeast,11300.0,No Annotation
2014-02-15,Uintas,Explosive,Ground Interface,84,18000.0,Northeast,10400.0,No Annotation
2014-02-10,Moab,Natural,Facets,36,4800.0,North,10000.0,No Annotation
2014-02-16,Provo,Natural,Facets,48,24000.0,Northeast,8000.0,No Annotation
2014-02-13,Ogden,Natural,Depth Hoar,36,1800.0,Northeast,9000.0,No Annotation
2014-02-16,Provo,Natural,Facets,36,600.0,Northeast,9400.0,No Annotation
2014-02-16,Uintas,Natural,Ground Interface,72,6000.0,Northeast,10600.0,No Annotation
2014-02-16,Uintas,Natural,Ground Interface,48,4800.0,Northeast,10400.0,No Annotation
2014-02-17,Uintas,Natural,Ground Interface,36,1200.0,Northeast,9800.0,No Annotation
2014-02-15,Logan,Natural,Facets,17,4800.0,Northeast,6400.0,No Annotation
2014-02-14,Provo,Natural,Facets,36,720.0,Northwest,7500.0,No Annotation
2014-02-15,Logan,Unknown,Depth Hoar,48,6000.0,Northeast,9400.0,No Annotation
2014-02-18,Uintas,Natural,Ground Interface,144,18000.0,Northeast,10400.0,No Annotation
2014-02-19,Provo,Unknown,New Snow/Old Snow Interface,16,4800.0,Northeast,8900.0,No Annotation
2014-02-21,Uintas,Skier,Facets,36,7200.0,Northeast,10400.0,No Annotation
2014-02-24,Logan,Natural,New Snow/Old Snow Interface,18,3600.0,East,9200.0,No Annotation
2014-02-22,Uintas,Natural,Ground Interface,144,4800.0,Northeast,10600.0,No Annotation
2014-02-23,Uintas,Snowmobiler,Facets,36,2100.0,East,10600.0,No Annotation
2014-02-25,Uintas,Natural,Facets,48,7200.0,Southeast,10800.0,No Annotation
2014-02-27,Salt Lake,Skier,Density Change,4,4800.0,West,9400.0,No Annotation
2014-02-21,Salt Lake,Unknown,Unknown,54,3600.0,Northeast,9700.0,No Annotation
2014-02-28,Salt Lake,Skier,Density Change,12,3600.0,Southeast,9700.0,No Annotation
2014-02-28,Salt Lake,Snowboarder,Density Change,12,2400.0,Northeast,10300.0,No Annotation
2014-02-28,Salt Lake,Snowboarder,New Snow,14,15000.0,Northeast,9900.0,No Annotation
2014-02-28,Salt Lake,Snowboarder,New Snow,14,9600.0,Northeast,10600.0,No Annotation
2014-02-28,Salt Lake,Natural,New Snow/Old Snow Interface,15,6000.0,East,10000.0,No Annotation
2014-03-01,Logan,Skier,Facets,36,600.0,Northeast,8100.0,No Annotation
2014-03-01,Salt Lake,Skier,Density Change,16,2400.0,North,9700.0,No Annotation
2014-03-01,Salt Lake,Natural,Facets,72,10800.0,North,10600.0,No Annotation
2014-03-01,Moab,Natural,New Snow/Old Snow Interface,18,3600.0,Northeast,11000.0,No Annotation
2014-03-01,Salt Lake,Natural,Depth Hoar,42,6000.0,West,9900.0,No Annotation
2014-03-01,Uintas,Natural,Ground Interface,120,12000.0,Northeast,10600.0,No Annotation
2014-03-02,Uintas,Skier,Ground Interface,36,10800.0,Southwest,10000.0,No Annotation
2014-03-01,Uintas,Natural,Depth Hoar,36,2400.0,Northeast,10600.0,No Annotation
2014-03-01,Uintas,Natural,Depth Hoar,36,5400.0,North,10500.0,No Annotation
2014-03-01,Moab,Natural,Facets,48,12000.0,Northeast,11200.0,No Annotation
2014-03-07,Provo,Skier,Facets,36,12000.0,North,10000.0,No Annotation
2014-03-01,Provo,Natural,Facets,72,12000.0,Northeast,10000.0,No Annotation
2014-03-08,Salt Lake,Skier,Unknown,6,4800.0,Northeast,10500.0,No Annotation
2014-03-12,Salt Lake,Skier,New Snow,6,2400.0,Southeast,9200.0,No Annotation
2014-03-12,Logan,Snowboarder,New Snow,10,3600.0,North,8800.0,No Annotation
2014-03-15,Salt Lake,Skier,New Snow/Old Snow Interface,8,1800.0,North,9900.0,No Annotation
2014-03-27,Salt Lake,Skier,New Snow/Old Snow Interface,12,3000.0,East,10400.0,No Annotation
2014-03-27,Salt Lake,Skier,Facets,10,1200.0,North,10200.0,No Annotation
2014-03-28,Salt Lake,Skier,New Snow/Old Snow Interface,22,2400.0,Northwest,10400.0,No Annotation
2014-03-27,Salt Lake,Natural,Unknown,10,5400.0,Northeast,10500.0,No Annotation
2014-03-28,Salt Lake,Skier,Graupel,18,4800.0,Unknown,9700.0,No Annotation
2014-03-29,Salt Lake,Skier,New Snow/Old Snow Interface,12,2400.0,North,10300.0,No Annotation
2014-03-29,Salt Lake,Skier,New Snow/Old Snow Interface,18,3600.0,North,9800.0,No Annotation
2014-03-28,Logan,Natural,Unknown,14,1800.0,East,9400.0,No Annotation
2014-03-28,Logan,Natural,Unknown,14,4800.0,Northeast,9100.0,No Annotation
2014-03-29,Salt Lake,Unknown,New Snow,8,1800.0,Northeast,10200.0,No Annotation
2014-04-01,Salt Lake,Skier,New Snow/Old Snow Interface,12,1200.0,East,9400.0,No Annotation
2014-04-01,Salt Lake,Skier,New Snow,6,4800.0,Northeast,9500.0,No Annotation
2014-04-01,Salt Lake,Skier,New Snow/Old Snow Interface,8,2100.0,North,9500.0,No Annotation
2014-04-01,Salt Lake,Skier,Density Change,12,3000.0,Northeast,10300.0,No Annotation
2014-04-01,Salt Lake,Skier,Density Change,12,2400.0,West,9800.0,No Annotation
2014-04-02,Uintas,Skier,New Snow/Old Snow Interface,24,2400.0,Northwest,10200.0,No Annotation
2014-04-02,Salt Lake,Skier,New Snow/Old Snow Interface,18,4800.0,Northeast,10300.0,No Annotation
2014-04-02,Ogden,Snowboarder,Unknown,9,4800.0,Southeast,8100.0,No Annotation
2014-04-06,Logan,Natural,New Snow/Old Snow Interface,6,6000.0,Northwest,7000.0,No Annotation
2014-04-07,Salt Lake,Skier,New Snow,8,1200.0,East,10100.0,No Annotation
2014-04-07,Logan,Snowboarder,New Snow/Old Snow Interface,4,7200.0,Northeast,9200.0,No Annotation
2014-04-07,Salt Lake,Unknown,New Snow/Old Snow Interface,10,1200.0,South,11000.0,No Annotation
2014-04-10,Logan,Natural,New Snow/Old Snow Interface,12,10800.0,Northwest,8400.0,No Annotation
2014-04-11,Provo,Natural,Wet grains,36,9600.0,Southeast,10600.0,No Annotation
2014-04-11,Salt Lake,Natural,Ground Interface,36,36000.0,Northwest,9600.0,No Annotation
2014-04-11,Provo,Natural,Unknown,12,4800.0,Northeast,8900.0,No Annotation
2014-04-11,Salt Lake,Natural,Unknown,24,10800.0,Northwest,10200.0,No Annotation
2014-04-27,Salt Lake,Skier,New Snow/Old Snow Interface,8,24000.0,Southeast,10500.0,No Annotation
2014-04-28,Salt Lake,Skier,Density Change,6,6000.0,Northeast,9700.0,No Annotation
2014-04-28,Salt Lake,Unknown,New Snow,18,1200.0,Northeast,10000.0,No Annotation
2014-04-27,Logan,Snowboarder,New Snow/Old Snow Interface,8,10800.0,North,9400.0,No Annotation
2014-04-27,Salt Lake,Unknown,Unknown,36,4800.0,Northeast,9700.0,No Annotation
2014-04-28,Salt Lake,Skier,New Snow,15,2400.0,East,9800.0,No Annotation
2014-04-28,Salt Lake,Skier,New Snow/Old Snow Interface,14,3600.0,Southeast,10200.0,No Annotation
2014-11-15,Salt Lake,Natural,Facets,18,7200.0,Northeast,10500.0,No Annotation
2014-11-15,Salt Lake,Natural,Facets,12,2100.0,North,10200.0,No Annotation
2014-11-15,Salt Lake,Skier,Facets,18,1500.0,Northeast,10400.0,No Annotation
2014-11-15,Salt Lake,Skier,Facets,12,1500.0,Northwest,10400.0,No Annotation
2014-11-15,Salt Lake,Skier,Facets,12,7200.0,North,10000.0,No Annotation
2014-11-15,Salt Lake,Natural,Facets,10,600.0,North,9800.0,No Annotation
2014-11-15,Salt Lake,Natural,Facets,14,4200.0,North,10100.0,No Annotation
2014-11-15,Salt Lake,Natural,Facets,16,6000.0,Northeast,10500.0,No Annotation
2014-11-18,Salt Lake,Natural,Facets,18,12000.0,Northeast,10700.0,No Annotation
2014-11-23,Salt Lake,Unknown,Depth Hoar,20,7200.0,North,10200.0,No Annotation
2014-11-23,Salt Lake,Skier,Facets,18,9600.0,Northeast,10100.0,No Annotation
2014-11-23,Salt Lake,Skier,Facets,18,9600.0,Northeast,9400.0,No Annotation
2014-11-23,Salt Lake,Skier,Facets,18,1800.0,North,10000.0,No Annotation
2014-11-23,Salt Lake,Skier,Facets,36,2400.0,Northeast,9300.0,No Annotation
2014-11-23,Salt Lake,Skier,Facets,36,7200.0,Northeast,9800.0,No Annotation
2014-11-24,Salt Lake,Skier,Ground Interface,30,3600.0,Northeast,9800.0,No Annotation
2014-11-26,Salt Lake,Skier,Facets,72,3000.0,North,10400.0,No Annotation
2014-11-26,Salt Lake,Natural,Facets,36,10800.0,Northeast,10800.0,No Annotation
2014-11-23,Skyline,Natural,Facets,24,600.0,Northeast,9600.0,No Annotation
2014-11-27,Salt Lake,Skier,Facets,24,12000.0,Northeast,10100.0,No Annotation
2014-11-29,Salt Lake,Snowboarder,Depth Hoar,30,7200.0,Northwest,10500.0,No Annotation
2014-12-11,Salt Lake,Skier,Facets,14,1800.0,North,9400.0,No Annotation
2014-12-12,Logan,Skier,Facets,6,6000.0,Northeast,9400.0,No Annotation
2014-12-15,Salt Lake,Skier,New Snow,6,4800.0,Southeast,10500.0,No Annotation
2014-12-19,Salt Lake,Skier,Facets,10,3600.0,Northeast,9600.0,No Annotation
2014-12-21,Salt Lake,Natural,Facets,12,240.0,Unknown,8600.0,No Annotation
2014-12-21,Salt Lake,Natural,New Snow/Old Snow Interface,7,1800.0,Northeast,10100.0,No Annotation
2014-12-22,Salt Lake,Skier,Unknown,24,4800.0,North,9900.0,No Annotation
2014-12-22,Salt Lake,Skier,Facets,12,9600.0,North,9400.0,No Annotation
2014-12-22,Uintas,Snowmobiler,New Snow,18,1800.0,North,9600.0,No Annotation
2014-12-22,Salt Lake,Natural,Facets,18,9600.0,East,10000.0,No Annotation
2014-12-23,Uintas,Snowmobiler,New Snow,96,2400.0,East,10200.0,No Annotation
2014-12-22,Salt Lake,Natural,Facets,16,6000.0,East,9300.0,No Annotation
2014-12-22,Salt Lake,Unknown,Facets,20,6000.0,Northeast,9300.0,No Annotation
2014-12-21,Skyline,Natural,Facets,36,3600.0,East,10000.0,No Annotation
2014-12-26,Salt Lake,Skier,Facets,30,6000.0,Northeast,9700.0,No Annotation
2014-12-27,Salt Lake,Skier,Density Change,36,4800.0,Northeast,9400.0,No Annotation
2014-12-26,Salt Lake,Skier,Facets,30,6000.0,Northeast,9700.0,No Annotation
2014-12-29,Salt Lake,Skier,Facets,36,12000.0,Northeast,9400.0,No Annotation
2014-12-28,Logan,Natural,New Snow/Old Snow Interface,12,3000.0,East,8900.0,No Annotation
2014-12-30,Skyline,Natural,Facets,2,1800.0,North,9600.0,No Annotation
2015-01-05,Logan,Natural,New Snow/Old Snow Interface,12,1200.0,Southeast,7400.0,No Annotation
2015-01-06,Logan,Natural,Unknown,6,4800.0,Southeast,8800.0,No Annotation
2015-01-06,Salt Lake,Skier,Facets,24,7200.0,Northeast,9400.0,No Annotation
2015-01-03,Salt Lake,Unknown,Facets,3,3000.0,Northeast,9800.0,No Annotation
2015-01-04,Salt Lake,Skier,Depth Hoar,24,4200.0,North,9600.0,No Annotation
2014-12-31,Moab,Natural,Facets,48,12000.0,West,11900.0,No Annotation
2014-12-31,Moab,Unknown,Facets,36,5400.0,North,11300.0,No Annotation
2015-01-13,Salt Lake,Skier,Density Change,5,1200.0,East,9700.0,No Annotation
2015-01-12,Salt Lake,Skier,Unknown,16,360.0,Northeast,9900.0,No Annotation
2015-01-13,Salt Lake,Skier,New Snow/Old Snow Interface,12,6000.0,East,9200.0,No Annotation
2015-01-14,Salt Lake,Natural,New Snow/Old Snow Interface,24,9600.0,Northeast,10000.0,No Annotation
2015-01-14,Salt Lake,Skier,New Snow,10,12000.0,Northeast,9800.0,No Annotation
2015-01-14,Logan,Natural,New Snow/Old Snow Interface,6,960.0,East,9400.0,No Annotation
2015-01-14,Logan,Natural,New Snow/Old Snow Interface,6,1200.0,East,8500.0,No Annotation
2015-01-15,Salt Lake,Natural,New Snow/Old Snow Interface,18,4800.0,East,10500.0,No Annotation
2015-01-14,Uintas,Snowmobiler,New Snow/Old Snow Interface,14,2400.0,Northeast,10200.0,No Annotation
2015-01-14,Salt Lake,Natural,Ground Interface,36,12000.0,Northeast,9800.0,No Annotation
2015-01-15,Provo,Natural,New Snow/Old Snow Interface,11,3000.0,South,10600.0,No Annotation
2015-01-15,Provo,Skier,New Snow/Old Snow Interface,12,2400.0,West,8700.0,No Annotation
2015-01-14,Uintas,Unknown,Facets,24,2400.0,North,10400.0,No Annotation
2015-01-12,Moab,Natural,New Snow/Old Snow Interface,24,8400.0,Northeast,11600.0,No Annotation
2015-01-12,Moab,Natural,Depth Hoar,30,5400.0,Northeast,11600.0,No Annotation
2015-01-16,Salt Lake,Skier,New Snow/Old Snow Interface,18,3600.0,Northeast,9500.0,No Annotation
2015-01-12,Moab,Natural,New Snow/Old Snow Interface,2,7200.0,East,11200.0,No Annotation
2015-01-16,Logan,Natural,Surface Hoar,24,3000.0,North,8600.0,No Annotation
2015-01-17,Salt Lake,Skier,New Snow/Old Snow Interface,8,2400.0,East,10200.0,No Annotation
2015-01-17,Logan,Snowmobiler,New Snow/Old Snow Interface,8,960.0,North,9200.0,No Annotation
2015-01-17,Moab,Skier,Ground Interface,48,21000.0,Northeast,12100.0,No Annotation
2015-01-19,Salt Lake,Skier,Ground Interface,14,1200.0,Northeast,9500.0,No Annotation
2015-01-22,Skyline,Snowmobiler,Density Change,30,1800.0,East,10000.0,No Annotation
2015-01-26,Salt Lake,Natural,New Snow/Old Snow Interface,6,3000.0,Northeast,10200.0,No Annotation
2015-02-04,Logan,Unknown,New Snow,24,8400.0,East,9400.0,No Annotation
2015-02-04,Logan,Snowmobiler,New Snow/Old Snow Interface,24,1200.0,Southeast,8600.0,No Annotation
2015-02-04,Salt Lake,Skier,New Snow/Old Snow Interface,12,7200.0,East,9600.0,No Annotation
2015-02-05,Salt Lake,Skier,Wet grains,6,4200.0,Southeast,10200.0,No Annotation
2015-02-05,Salt Lake,Skier,New Snow,4,1200.0,Northeast,10000.0,No Annotation
2015-02-05,Logan,Snowmobiler,Facets,30,3600.0,East,9000.0,No Annotation
2015-02-05,Logan,Snowmobiler,Facets,30,4800.0,East,9600.0,No Annotation
2015-02-06,Logan,Natural,New Snow/Old Snow Interface,24,4800.0,Northeast,9600.0,No Annotation
2015-02-04,Logan,Snowmobiler,Facets,24,1200.0,North,8800.0,No Annotation
2015-02-05,Logan,Snowmobiler,Facets,30,2400.0,East,9200.0,No Annotation
2015-02-10,Uintas,Skier,Facets,30,1200.0,North,10400.0,No Annotation
2015-02-21,Ogden,Natural,New Snow/Old Snow Interface,2,480.0,Northeast,6500.0,No Annotation
2015-02-22,Salt Lake,Skier,New Snow/Old Snow Interface,12,3600.0,Northeast,9200.0,No Annotation
2015-02-23,Salt Lake,Skier,Unknown,8,600.0,Northwest,9900.0,No Annotation
2015-02-28,Salt Lake,Snowboarder,Unknown,18,3600.0,Northeast,10400.0,No Annotation
2015-02-28,Uintas,Snowboarder,New Snow/Old Snow Interface,15,8400.0,North,11000.0,No Annotation
2015-03-03,Salt Lake,Natural,New Snow/Old Snow Interface,13,9600.0,Northeast,10100.0,No Annotation
2015-03-03,Logan,Natural,New Snow/Old Snow Interface,10,4800.0,East,8900.0,No Annotation
2015-03-04,Salt Lake,Skier,Facets,24,6000.0,Northeast,9500.0,No Annotation
2015-03-04,Skyline,Snowmobiler,New Snow/Old Snow Interface,36,4200.0,Northeast,10000.0,No Annotation
2015-03-03,Skyline,Natural,New Snow/Old Snow Interface,24,840.0,Northeast,8700.0,No Annotation
2015-03-04,Salt Lake,Skier,Facets,24,8400.0,North,10000.0,No Annotation
2015-03-04,Skyline,Skier,Facets,30,6000.0,Northeast,10300.0,No Annotation
2015-03-04,Salt Lake,Skier,Facets,30,4800.0,North,10200.0,No Annotation
2015-03-04,Salt Lake,Skier,Facets,18,2400.0,East,9500.0,No Annotation
2015-03-02,Skyline,Natural,Facets,14,6000.0,Northeast,10300.0,No Annotation
2015-03-04,Salt Lake,Skier,Facets,8,2400.0,East,10500.0,No Annotation
2015-03-04,Salt Lake,Skier,Facets,36,8400.0,North,10100.0,No Annotation
2015-03-07,Uintas,Snowmobiler,New Snow/Old Snow Interface,30,3000.0,Southeast,9800.0,No Annotation
2015-03-03,Skyline,Snowmobiler,Facets,20,1200.0,North,9200.0,No Annotation
2015-03-03,Skyline,Natural,Facets,30,8400.0,North,10800.0,No Annotation
2015-03-03,Skyline,Natural,Facets,24,7200.0,Northeast,10600.0,No Annotation
2015-03-03,Skyline,Natural,Facets,24,960.0,North,10200.0,No Annotation
2015-03-07,Skyline,Snowmobiler,Facets,30,3600.0,Northeast,10200.0,No Annotation
2015-03-07,Skyline,Snowmobiler,Facets,30,3600.0,Northeast,10200.0,No Annotation
2015-03-08,Skyline,Snowmobiler,Facets,24,3600.0,Northeast,10400.0,No Annotation
2015-03-09,Uintas,Skier,Facets,24,1200.0,Northwest,10600.0,No Annotation
2015-03-08,Logan,Skier,Facets,12,2400.0,North,8700.0,No Annotation
2015-03-12,Skyline,Snowmobiler,Facets,24,1200.0,Northeast,9700.0,No Annotation
2015-03-11,Skyline,Snowmobiler,Facets,30,5400.0,Northeast,10200.0,No Annotation
2015-03-11,Skyline,Snowmobiler,Facets,30,3600.0,East,10100.0,No Annotation
2015-03-16,Salt Lake,Skier,Facets,24,4800.0,Northeast,9500.0,No Annotation
2015-03-24,Salt Lake,Skier,New Snow/Old Snow Interface,7,1500.0,North,10500.0,No Annotation
2015-03-24,Salt Lake,Skier,New Snow/Old Snow Interface,8,6000.0,Northeast,10500.0,No Annotation
2015-03-25,Salt Lake,Skier,New Snow/Old Snow Interface,12,3600.0,East,11000.0,No Annotation
